study_hours,revision_time,previous_grade,attendance_rate,understanding_level,sleep_hours,phone_time,stress_level,motivation_level,focus_level,pass_exam
2,0,98,69,6,8,5,8,5,10,0
5,0,86,92,9,5,4,4,3,8,1
5,1,82,88,10,8,0,1,4,5,1
4,2,95,63,10,5,2,5,7,2,1
3,1,97,75,10,7,1,10,5,3,1
5,2,80,87,10,6,1,4,4,3,1
3,1,56,79,4,6,1,9,3,7,0
3,0,43,85,2,8,0,3,3,6,0
6,1,91,87,9,7,5,4,10,7,1
3,1,90,84,3,8,1,10,6,8,1
0,2,78,55,7,6,4,3,8,5,1
6,2,40,52,4,4,5,3,4,6,0
2,1,80,50,1,8,0,7,1,1,0
2,2,84,67,8,5,3,5,4,4,1
5,2,63,72,4,6,0,5,5,6,1
5,2,73,81,6,5,0,4,8,4,1
3,3,73,78,7,7,3,10,7,1,1
6,2,63,72,8,6,4,8,2,3,1
6,3,98,85,10,6,2,1,9,3,1
0,3,54,55,2,8,3,9,3,3,0
3,2,56,66,9,8,0,9,9,4,1
0,1,52,67,10,5,1,5,1,9,0
7,2,46,80,3,8,3,1,9,9,1
3,0,48,55,1,4,3,2,7,8,0
1,1,83,83,2,6,2,2,2,3,0
1,3,74,93,8,7,0,6,10,2,1
4,3,62,93,10,6,1,10,7,3,1
3,1,93,76,6,5,1,9,1,5,0
6,1,86,85,1,8,2,3,3,7,1
5,2,78,97,9,6,5,8,7,2,1
2,3,62,91,7,8,1,2,3,6,1
4,0,65,74,10,5,4,5,2,2,0
5,2,40,59,3,8,3,4,5,1,0
1,1,53,88,7,7,3,5,3,3,0
3,3,71,95,6,5,1,4,9,4,1
4,1,90,88,3,6,1,1,7,2,1
3,1,87,61,8,6,1,1,1,3,1
1,1,49,60,1,7,3,6,1,6,0
4,2,40,98,5,4,1,8,6,9,1
1,0,44,92,8,8,4,7,4,2,0
0,0,42,52,3,6,4,4,1,7,0
1,3,88,100,10,7,3,5,9,1,1
6,1,89,71,6,8,5,8,2,4,0
6,0,97,53,10,5,0,6,1,2,1
3,1,92,57,2,7,0,8,3,4,0
2,3,66,63,9,5,0,6,10,2,1
1,1,90,69,2,5,4,8,1,3,0
5,0,93,73,5,5,2,4,4,8,1
6,1,96,63,3,8,0,10,4,4,1
7,0,61,77,10,4,2,2,6,6,1
2,3,57,65,9,5,3,3,3,9,1
0,1,55,81,9,6,4,5,9,8,1
4,0,41,96,7,8,5,4,6,2,0
4,3,86,61,10,8,0,5,7,2,1
6,1,52,65,5,5,4,1,6,3,0
2,3,84,68,9,6,3,1,9,2,1
6,0,55,54,7,7,4,2,2,3,0
4,1,47,61,2,8,1,2,8,2,1
7,1,82,78,10,5,0,8,5,6,1
1,1,47,54,1,5,4,10,2,9,0
2,3,93,91,10,4,5,4,7,8,1
3,3,49,66,10,4,4,6,5,6,1
1,0,94,96,4,7,4,2,8,4,0
1,2,72,57,10,7,3,1,10,10,1
1,1,70,89,8,7,0,7,6,5,1
3,1,51,89,6,7,5,4,7,4,0
7,0,48,79,2,5,0,4,1,5,0
0,1,76,59,5,5,1,2,2,2,0
7,3,48,69,9,5,1,9,9,8,1
7,3,87,94,6,6,4,2,7,1,1
7,1,57,65,6,7,0,5,7,9,1
5,1,69,90,7,6,0,6,4,1,1
6,3,71,65,5,8,4,3,4,5,1
4,1,79,91,3,8,2,3,3,9,1
6,3,62,52,3,5,0,6,10,1,1
2,2,50,72,5,8,4,5,4,1,0
7,2,59,71,4,5,4,5,10,3,1
0,1,58,77,5,7,2,5,6,8,0
2,1,75,95,9,6,1,9,3,3,1
6,1,91,94,5,5,5,8,10,2,1
4,3,65,85,4,4,4,4,8,6,1
3,2,49,53,4,4,0,6,1,10,1
6,2,63,87,1,7,1,5,6,5,1
1,0,52,73,10,6,1,6,2,9,1
6,0,91,68,4,5,1,8,1,3,0
1,1,85,60,4,7,4,6,4,4,0
3,3,92,89,9,6,0,6,6,10,1
6,1,73,95,4,4,5,2,7,8,1
0,2,68,89,7,5,2,7,1,2,0
0,1,75,95,1,6,3,3,3,5,0
2,1,46,88,7,8,3,7,6,9,1
3,2,90,67,2,5,1,5,6,9,1
7,2,69,61,8,8,3,4,10,10,1
0,2,56,63,1,7,3,10,6,9,0
6,2,87,96,10,6,4,1,7,1,1
3,0,52,67,3,6,2,8,7,1,0
4,3,95,93,8,6,3,2,10,1,1
1,3,63,91,10,6,5,10,8,8,1
6,2,93,61,8,5,5,8,2,4,1
1,3,94,89,5,8,2,7,10,9,1
1,3,70,76,5,8,3,3,1,6,1
7,3,97,55,8,7,5,7,10,3,1
3,3,66,73,10,7,1,1,7,8,1
3,2,89,100,5,6,1,5,1,1,1
2,1,60,82,9,4,5,2,2,2,0
1,1,83,94,1,4,2,2,1,8,0
2,1,94,65,5,6,2,3,1,1,0
7,0,96,99,3,8,2,7,3,5,1
1,3,40,61,3,7,2,2,4,3,0
2,2,54,80,2,5,0,4,5,2,0
2,2,42,86,3,4,1,4,5,4,0
4,0,45,62,7,7,3,1,2,2,0
2,2,53,57,8,4,0,7,3,5,1
3,1,94,87,8,8,2,4,8,8,1
2,0,77,52,8,8,3,1,2,4,0
1,2,72,69,1,6,1,3,4,7,1
2,0,91,53,7,6,2,8,7,5,0
0,0,77,93,2,4,4,4,9,9,0
5,2,47,94,10,4,2,1,3,2,1
1,1,65,51,4,7,3,7,3,2,0
0,2,54,100,5,6,1,8,7,1,0
7,3,53,85,1,8,2,5,8,4,1
1,3,87,72,4,7,1,9,4,8,1
3,2,59,94,4,7,0,7,1,5,1
5,1,94,68,9,5,4,4,5,5,1
5,3,87,89,9,8,5,9,4,4,1
3,3,98,57,10,7,5,6,8,7,1
5,2,58,65,1,5,0,8,7,10,1
3,2,95,92,8,6,5,2,2,8,1
0,2,72,67,4,8,4,5,6,9,0
7,0,75,85,4,6,0,3,4,6,1
4,0,63,73,5,5,1,5,7,9,1
1,0,49,50,2,8,1,8,9,1,0
3,2,91,50,1,4,0,6,7,3,1
1,1,89,95,5,4,3,1,2,1,0
7,3,73,85,7,4,0,7,8,5,1
0,0,75,60,10,7,2,10,6,8,0
4,1,86,67,9,4,3,1,9,6,1
7,2,75,65,2,7,1,1,7,10,1
0,0,55,66,8,7,0,4,5,5,0
5,2,54,73,7,5,3,9,8,1,1
1,1,57,83,2,4,2,8,7,1,0
6,0,46,53,5,8,4,10,1,5,0
4,0,86,84,7,7,1,3,5,5,1
5,0,61,64,3,5,3,6,7,8,0
7,0,71,51,2,7,5,1,10,2,0
4,1,82,100,6,8,3,10,7,7,1
5,0,58,80,10,8,5,1,3,5,1
0,3,79,58,6,4,3,6,5,2,0
3,3,95,59,4,7,0,5,8,5,1
1,2,40,74,1,8,1,6,9,9,1
2,0,74,100,5,6,1,9,9,5,1
2,3,44,54,1,8,0,5,10,5,1
0,3,89,63,8,8,0,2,5,2,1
7,3,51,91,2,7,5,1,2,9,1
1,1,51,97,9,8,5,2,8,2,0
7,0,60,87,9,5,5,8,7,5,1
1,1,98,89,3,8,0,1,4,2,1
0,1,97,51,6,6,2,6,5,2,0
1,3,58,67,9,8,3,5,10,6,1
3,3,48,78,7,4,2,10,10,10,1
7,2,82,69,4,7,1,9,2,3,1
0,0,88,57,3,6,0,4,9,10,1
3,0,87,86,2,5,3,5,6,9,0
1,3,75,98,10,8,5,5,9,6,1
0,3,81,97,10,8,4,2,8,10,1
1,0,93,75,1,5,3,2,1,10,0
7,2,86,86,10,8,4,9,9,2,1
0,3,96,98,1,4,3,3,9,1,1
1,2,90,53,4,6,0,6,4,2,1
7,1,71,82,4,8,4,4,1,10,1
3,3,74,71,9,5,4,4,4,6,1
6,1,70,55,10,5,1,5,6,2,1
3,3,99,82,1,6,3,5,4,7,1
1,1,92,77,4,4,2,7,9,7,0
0,3,94,73,3,6,5,7,4,1,0
2,2,71,53,9,8,2,1,10,6,1
3,2,76,51,5,4,1,6,8,5,1
3,2,71,62,9,4,1,4,2,8,1
7,1,82,95,10,5,1,2,7,8,1
5,2,95,98,6,4,0,6,8,9,1
2,1,76,60,9,8,0,7,6,2,1
1,3,78,84,1,8,0,2,10,1,1
6,1,77,88,4,8,0,2,6,10,1
0,3,69,59,4,7,1,10,8,6,1
5,0,97,92,10,4,1,7,3,2,1
1,0,71,59,10,4,0,9,2,5,0
4,0,84,57,6,8,0,3,9,1,1
6,1,41,54,10,5,4,3,8,1,1
3,0,90,72,1,4,3,8,10,5,0
4,0,50,83,10,7,4,2,5,6,1
3,0,98,96,5,4,3,9,5,7,0
3,3,59,81,3,6,0,7,6,4,1
4,2,76,65,1,7,0,8,6,4,1
6,1,48,53,6,5,5,9,2,5,0
7,0,77,77,3,7,0,3,7,6,1
4,3,88,97,4,7,4,6,3,8,1
1,2,58,93,9,4,1,8,8,9,1
5,2,94,63,2,7,3,1,9,7,1
5,2,79,61,1,8,5,6,3,10,1
4,3,46,70,10,7,4,3,6,3,1
1,0,44,97,6,4,5,8,8,6,0
7,2,86,65,1,8,0,9,6,9,1
5,3,81,93,1,5,1,5,10,6,1
1,3,63,51,7,6,4,2,3,10,1
7,1,87,72,2,7,3,7,4,8,1
1,3,80,78,4,8,5,6,9,8,1
3,2,46,95,4,8,5,6,1,4,0
5,2,50,92,2,5,5,1,4,7,0
7,3,48,58,6,5,0,1,10,7,1
5,2,88,56,10,6,3,6,1,7,1
3,3,69,78,2,6,5,6,8,8,1
4,2,80,93,8,4,0,4,7,2,1
3,1,42,66,4,6,0,8,7,2,0
5,0,61,58,1,6,2,9,2,6,0
5,1,79,55,7,8,3,6,10,6,1
6,1,90,93,6,7,1,10,6,5,1
7,0,59,69,6,7,0,8,8,2,1
4,2,71,59,3,6,1,8,8,8,1
3,0,87,58,10,4,4,2,5,3,0
7,3,46,61,7,4,0,4,8,1,1
0,0,99,82,6,7,5,1,2,1,0
7,1,46,81,10,5,0,1,4,7,1
0,0,59,83,10,8,5,6,10,7,0
4,2,64,68,9,6,0,7,2,6,1
3,1,84,82,3,8,5,5,5,6,0
3,3,74,97,3,6,1,8,3,5,1
1,2,83,65,4,6,2,9,6,6,1
5,1,63,99,3,7,3,4,7,2,1
2,3,79,99,4,8,0,1,6,5,1
6,2,52,72,6,8,3,6,2,2,1
7,3,91,75,1,5,5,1,2,3,1
4,0,87,94,2,5,3,2,4,5,0
2,0,78,93,10,8,5,4,7,1,0
7,3,43,90,6,5,3,4,8,3,1
2,0,51,86,6,5,5,6,5,10,0
4,3,56,58,1,6,1,8,10,6,1
3,2,40,79,6,7,5,3,1,2,0
4,1,56,62,9,6,3,6,9,3,1
7,3,41,97,8,5,4,3,8,9,1
2,1,45,91,10,6,5,2,1,8,1
5,1,83,65,5,6,1,4,9,3,1
6,3,97,95,4,4,1,4,5,7,1
6,0,50,51,6,6,4,2,8,4,1
5,2,92,80,5,6,2,3,10,7,1
5,1,82,100,6,7,2,9,10,5,1
3,2,57,92,10,8,5,10,2,2,0
7,1,79,68,3,4,0,9,7,6,1
0,3,64,60,7,4,2,10,9,1,0
4,0,78,63,8,4,0,7,7,6,1
6,2,67,96,5,4,3,2,9,1,1
5,1,85,74,5,7,0,5,4,3,1
4,3,55,56,4,8,2,8,5,10,1
6,3,51,64,10,7,0,1,7,7,1
5,1,80,79,5,4,1,1,1,2,1
7,1,91,80,10,8,2,6,2,9,1
6,1,68,73,8,7,0,7,2,3,1
3,0,62,74,5,8,2,7,10,3,0
0,1,60,57,9,7,4,3,9,7,1
0,1,55,79,1,8,2,10,3,1,0
5,0,92,85,7,7,4,4,9,5,1
6,3,90,99,5,4,0,9,1,10,1
3,1,87,63,4,4,4,10,3,3,0
1,2,80,78,3,4,2,4,10,1,0
4,3,84,76,10,7,1,5,2,7,1
4,2,65,99,7,8,4,6,2,10,1
2,1,76,85,2,8,2,7,1,7,0
3,0,61,83,5,5,1,5,6,9,0
6,0,90,70,2,6,3,7,5,7,1
7,0,49,87,7,4,5,2,5,4,0
7,1,46,60,6,4,4,7,9,3,0
2,1,48,82,10,4,4,5,6,6,0
5,2,64,64,7,5,0,10,9,6,1
6,0,85,61,9,5,3,5,4,2,1
2,1,54,73,2,5,0,6,7,7,0
0,3,52,99,9,4,0,9,4,1,1
4,1,81,86,7,8,2,4,1,9,1
6,1,85,60,2,4,0,5,4,2,1
2,3,65,68,10,5,4,5,2,3,1
0,0,60,50,2,5,0,3,5,6,0
3,3,62,66,4,6,1,3,2,7,1
2,0,83,89,2,7,4,1,2,1,0
5,3,67,65,1,6,5,4,4,3,1
5,2,90,75,6,6,2,9,7,6,1
5,0,77,92,10,4,0,2,3,4,1
6,1,51,100,5,7,1,10,7,5,1
7,2,63,92,3,7,5,4,9,3,1
7,0,52,64,1,4,1,9,3,8,0
4,0,79,57,9,8,4,9,4,1,0
2,0,87,79,8,4,0,8,1,10,1
3,3,41,63,6,8,1,2,7,7,1
2,0,93,82,6,8,0,3,1,2,1
4,1,78,91,4,7,4,6,3,8,1
0,0,51,56,2,4,3,2,9,3,0
4,1,78,67,4,4,1,3,5,4,1
5,1,90,61,2,7,2,1,10,2,1
6,1,53,51,7,6,0,4,10,5,1
0,2,69,99,9,4,5,6,2,9,0
6,1,80,78,2,5,4,1,9,4,1
5,3,89,70,9,5,4,1,6,7,1
1,0,82,56,9,4,5,8,9,8,0
4,3,87,76,8,8,2,7,4,10,1
4,2,58,61,1,7,3,7,6,1,0
3,0,70,69,5,8,0,7,7,6,1
2,1,82,63,10,5,3,5,6,5,1
0,0,89,59,4,5,4,4,4,10,0
7,2,82,90,7,7,1,7,8,10,1
6,2,64,72,8,5,3,3,6,1,1
0,3,43,79,10,6,1,9,2,9,1
3,0,89,96,8,5,2,2,6,10,1
3,0,90,80,2,8,4,1,1,7,0
6,0,52,59,3,8,1,8,9,1,0
7,3,75,68,10,6,0,6,10,2,1
2,2,81,68,10,8,4,4,7,4,1
6,1,93,93,7,8,2,10,8,10,1
6,0,76,72,4,8,0,9,4,9,1
5,3,42,93,6,4,4,5,8,2,1
7,3,55,90,8,6,3,1,1,1,1
2,1,65,81,8,6,5,1,4,1,0
4,2,79,69,7,5,4,7,6,9,1
5,0,95,53,2,6,0,1,10,1,1
1,0,78,82,2,7,1,6,7,4,0
7,3,58,97,3,6,1,7,3,5,1
2,2,85,50,4,7,4,10,10,6,0
3,0,54,62,1,8,4,5,10,6,0
5,1,71,52,5,7,2,3,2,3,1
2,2,88,61,7,4,3,3,9,7,1
0,2,60,78,10,8,2,2,1,8,1
6,3,40,80,5,7,5,1,10,1,1
1,3,45,90,7,8,2,8,1,9,1
4,0,66,85,5,4,1,9,10,6,1
6,3,62,51,10,8,1,2,2,1,1
0,2,86,71,8,8,0,4,5,9,1
0,0,70,71,7,6,5,3,1,4,0
1,0,51,90,1,5,5,4,6,9,0
4,2,60,80,1,7,2,4,8,10,1
3,0,91,94,5,5,0,8,10,5,1
5,1,41,63,2,4,4,3,2,6,0
7,1,44,78,9,4,0,3,5,9,1
4,0,48,84,2,8,1,6,3,6,0
7,3,59,99,9,5,2,3,2,1,1
2,1,85,58,10,7,1,5,6,1,1
0,0,57,96,2,7,4,4,1,2,0
2,1,61,81,4,8,3,4,8,2,0
3,3,47,76,3,7,5,2,6,6,1
2,2,73,59,6,6,2,9,4,10,1
4,0,48,74,4,5,1,5,5,10,0
2,0,46,98,9,4,3,5,2,5,0
3,0,69,94,9,7,4,7,8,7,1
3,0,57,82,10,7,3,3,6,8,1
3,0,66,60,9,7,1,6,6,10,1
4,0,55,86,3,8,1,1,3,10,1
3,3,60,58,3,4,4,5,1,10,0
0,2,44,56,4,5,4,5,8,10,0
6,3,94,56,9,7,3,9,7,3,1
3,3,68,83,6,6,3,5,1,9,1
2,2,86,68,9,8,5,8,8,1,1
5,3,76,69,8,5,5,3,10,3,1
2,1,82,99,7,7,1,6,2,2,1
5,3,61,91,5,5,4,2,8,6,1
2,0,53,74,9,8,0,9,5,1,0
4,1,96,54,4,6,4,6,8,8,1
2,1,58,97,4,7,2,5,6,10,1
4,2,74,78,8,6,2,9,2,10,1
4,3,63,76,4,8,4,1,7,3,1
3,3,81,74,7,6,3,3,6,6,1
0,1,99,86,4,8,2,2,4,2,0
5,3,45,64,1,6,5,9,9,5,0
3,3,99,97,10,5,1,6,4,2,1
3,2,97,53,9,5,1,6,1,7,1
6,1,42,63,4,8,1,5,3,5,1
4,0,73,98,3,5,5,4,8,8,0
4,1,84,66,3,6,4,4,3,6,0
5,2,89,70,9,6,2,2,7,8,1
2,2,41,65,8,7,3,7,1,9,1
2,2,54,75,10,8,5,6,4,7,1
7,3,76,58,7,5,5,3,4,1,1
3,1,54,51,7,8,1,7,9,9,1
7,3,99,92,4,5,5,9,1,9,1
1,3,71,64,3,7,5,10,9,10,1
1,1,60,84,4,6,3,1,10,2,0
7,2,56,73,6,6,5,10,8,2,1
2,0,73,97,4,4,1,8,10,7,0
1,0,71,100,4,8,5,2,6,5,0
6,1,89,87,2,5,4,1,4,5,1
2,1,86,63,7,4,1,9,6,1,0
4,2,91,86,6,8,4,2,6,6,1
3,1,62,86,2,5,2,7,2,8,0
0,1,74,55,5,7,2,7,7,4,0
3,2,76,67,6,8,3,1,9,3,1
7,2,82,71,5,5,5,10,8,10,1
2,3,80,67,4,6,1,1,3,10,1
7,1,76,100,9,8,2,7,8,1,1
6,0,96,51,3,5,5,6,4,4,0
2,1,72,81,2,6,0,4,10,2,1
3,0,64,66,9,6,0,3,1,5,1
6,0,85,50,8,4,3,5,3,10,1
6,0,76,58,9,5,5,5,1,1,0
6,3,79,62,10,4,2,3,5,9,1
5,2,60,85,3,4,4,6,10,9,1
2,2,85,86,1,7,5,3,9,5,1
1,3,99,79,1,4,0,4,7,1,1
1,2,87,80,3,4,5,3,3,3,0
2,3,77,72,4,7,2,6,7,7,1
2,1,79,99,2,7,4,9,8,5,0
5,3,73,77,8,8,1,3,4,9,1
1,2,58,59,3,4,5,1,3,4,0
2,2,66,74,4,6,2,7,2,5,0
2,1,48,85,6,7,1,5,8,3,1
7,3,44,75,10,5,0,4,3,8,1
5,1,44,75,6,8,1,3,7,3,1
5,0,64,94,2,8,0,7,2,6,1
3,3,65,62,6,4,3,2,5,7,1
5,1,58,66,4,6,3,4,5,2,0
0,1,69,89,5,7,0,2,9,7,1
1,2,75,53,7,5,4,10,8,3,0
3,3,87,72,7,4,3,8,8,3,1
0,0,87,84,6,6,4,3,10,5,0
2,0,55,60,10,4,4,5,2,4,0
7,3,46,61,6,4,4,4,2,10,1
7,3,57,58,6,8,2,5,10,7,1
2,1,95,64,4,5,5,4,7,3,0
3,2,60,94,3,5,2,8,4,9,1
5,2,70,86,1,5,5,6,3,1,0
6,2,40,54,3,5,5,1,3,2,0
7,3,42,68,3,7,4,5,7,9,1
6,2,70,60,9,7,0,1,1,8,1
2,1,64,58,3,5,5,3,4,7,0
6,3,92,84,8,6,3,6,6,9,1
4,3,47,99,8,7,1,9,9,5,1
3,2,40,76,3,7,2,3,1,3,0
0,0,46,62,10,6,2,4,1,2,0
3,0,46,61,10,5,1,10,2,6,0
1,1,47,58,6,4,4,1,7,2,0
5,2,58,91,8,7,5,10,7,8,1
5,2,56,77,8,4,1,2,5,5,1
3,3,50,62,10,4,4,7,4,2,1
2,3,86,69,10,6,2,8,10,6,1
2,2,80,62,9,5,1,1,6,6,1
4,3,88,76,9,4,5,9,8,8,1
4,2,50,75,8,5,0,6,7,6,1
5,1,77,78,7,8,3,1,2,3,1
4,3,80,78,10,5,3,4,2,8,1
7,2,89,71,3,6,3,4,6,2,1
7,3,91,58,7,6,1,7,1,9,1
0,1,41,73,4,8,5,1,5,6,0
4,3,43,91,2,6,4,10,1,1,0
0,2,89,68,8,5,5,9,7,4,0
4,3,67,87,2,5,5,1,3,1,0
5,3,72,80,1,5,2,10,9,3,1
5,2,50,88,5,6,3,3,5,10,1
0,0,42,64,10,5,1,1,1,6,0
3,3,79,81,9,7,3,1,10,3,1
5,3,44,100,5,8,5,4,4,5,1
3,1,91,95,2,7,4,2,8,8,1
2,0,60,97,10,5,0,9,7,8,1
7,1,61,95,4,6,0,1,6,9,1
0,2,93,78,8,8,5,3,9,4,1
6,2,76,83,7,7,2,2,4,5,1
5,1,99,58,5,5,0,1,10,4,1
1,3,50,84,4,6,0,9,1,7,1
2,0,83,55,5,5,1,5,10,9,1
3,1,61,86,7,7,1,6,6,6,1
5,1,80,63,5,7,2,8,4,2,1
0,2,92,96,8,8,5,7,1,7,0
6,3,52,99,7,6,2,7,10,3,1
4,0,93,98,7,4,5,9,3,8,0
6,1,91,58,9,5,1,3,1,3,1
1,0,42,68,8,6,0,10,5,9,0
3,0,52,72,8,4,5,8,8,1,0
2,1,67,90,6,6,4,6,2,6,0
6,0,93,77,7,5,0,8,6,10,1
0,2,50,65,8,5,0,4,6,7,1
1,3,50,75,5,8,4,1,5,3,1
0,3,60,87,10,7,2,3,7,6,1
5,3,91,89,2,7,1,10,1,10,1
4,2,60,74,7,7,2,3,10,3,1
2,2,46,84,10,8,2,1,4,9,1
0,2,56,54,3,7,2,5,6,6,0
3,3,87,56,10,6,1,6,4,8,1
5,0,53,72,8,7,2,9,6,4,1
5,2,72,74,6,7,2,8,2,8,1
2,1,50,50,4,5,3,4,9,5,0
5,2,52,71,2,8,0,6,4,8,1
3,1,40,53,7,8,3,3,5,2,0
0,3,73,77,1,7,1,1,7,3,1
2,1,48,97,7,4,5,9,8,10,0
7,2,52,63,10,5,5,8,1,4,1
5,2,76,82,10,7,4,6,7,1,1
5,0,69,53,7,4,5,3,10,5,0
3,3,80,91,10,6,4,5,9,3,1
4,1,84,60,3,5,5,9,2,7,0
4,3,76,88,4,8,3,7,2,2,1
6,2,86,81,4,4,3,2,4,1,1
5,0,46,53,4,7,3,6,1,2,0
7,2,53,50,9,4,0,9,9,3,1
0,2,87,75,6,8,1,10,5,10,1
2,2,45,82,10,6,5,1,3,5,1
5,1,73,66,9,4,5,5,6,6,1
1,2,55,76,4,7,5,9,7,8,0
2,3,90,91,7,4,2,3,4,4,1
6,3,76,54,10,6,3,3,2,4,1
4,0,75,56,9,4,0,10,5,2,0
7,3,85,74,10,6,4,9,7,3,1
5,2,98,57,3,6,4,3,10,3,1
3,2,45,83,3,5,4,9,10,2,0
1,3,47,90,6,5,3,10,3,1,0
5,0,63,53,8,7,4,3,2,2,0
7,0,42,61,1,7,4,8,2,5,0
6,3,43,80,4,7,4,10,4,8,1
0,1,71,60,8,6,2,9,4,5,0
1,1,40,86,6,6,4,3,5,3,0
6,1,73,93,2,5,0,1,3,7,1
5,1,84,85,8,6,3,9,1,4,1
0,3,48,94,1,5,5,7,4,7,0
1,0,51,71,1,4,2,6,1,8,0
0,2,49,50,7,7,2,4,8,3,0
0,2,49,99,10,7,3,5,5,10,1
1,3,89,53,3,8,4,7,2,1,0
1,2,83,85,8,5,5,9,5,8,0
0,1,93,57,9,8,5,6,5,6,0
6,0,87,74,8,7,4,4,1,3,1
7,3,62,77,1,8,1,4,5,9,1
4,0,45,87,1,4,4,10,8,1,0
1,3,63,85,6,8,5,3,10,8,1
5,3,96,85,1,4,0,2,2,9,1
2,3,63,92,8,7,4,4,8,10,1
3,3,60,90,6,6,3,6,8,1,1
0,0,95,95,5,5,4,1,1,9,0
0,2,81,53,6,8,3,2,4,5,1
3,3,70,62,4,4,2,8,5,5,1
4,1,86,87,1,7,1,3,10,5,1
3,3,97,94,7,7,2,1,8,1,1
1,0,80,74,10,6,3,2,3,5,1
3,3,69,52,9,7,1,3,1,10,1
0,1,95,81,4,7,2,2,7,10,1
3,0,73,88,4,6,4,4,4,6,0
2,3,57,50,9,7,5,4,10,5,1
5,1,51,60,4,4,5,10,5,6,0
1,0,74,51,10,8,4,2,6,9,1
3,3,46,54,4,8,1,1,4,7,1
0,1,80,71,8,4,2,3,1,5,0
6,0,79,95,4,8,0,4,8,10,1
5,3,64,62,9,7,0,6,9,9,1
1,0,45,97,8,8,0,5,3,5,0
0,1,40,72,5,8,2,2,10,5,0
4,3,85,96,9,7,5,4,4,6,1
2,3,55,80,8,8,2,6,5,8,1
7,3,99,84,10,7,2,4,10,1,1
4,1,87,87,4,6,3,7,9,9,1
7,2,43,90,4,6,5,6,5,8,1
2,3,68,84,1,8,0,6,7,7,1
3,1,77,94,4,6,0,10,3,5,1
1,0,86,62,8,8,0,2,1,1,0
3,0,67,56,5,6,5,7,6,7,0
2,1,61,54,6,8,3,9,10,9,1
2,2,47,78,4,5,3,6,1,3,0
2,1,71,57,5,4,2,8,6,8,0
7,0,72,57,10,6,5,6,8,3,1
5,0,52,56,8,7,5,6,9,3,0
0,3,66,68,9,4,0,4,8,7,1
1,2,57,88,3,8,0,6,5,6,1
3,1,57,72,10,4,5,10,7,5,0
3,0,52,85,4,7,4,4,6,7,0
4,0,61,91,1,7,5,10,9,9,0
7,0,53,81,5,8,4,6,4,1,0
2,1,50,94,4,6,4,1,8,10,1
6,1,78,53,6,6,3,7,9,1,1
2,2,89,79,6,5,2,2,7,5,1
2,3,92,100,10,7,1,6,7,8,1
6,3,61,91,6,5,0,9,2,7,1
3,3,75,88,3,7,4,10,9,7,1
4,0,56,54,7,5,0,3,5,3,0
0,3,90,52,3,6,0,4,10,9,1
6,0,71,71,6,7,0,5,3,5,1
7,2,53,77,10,6,5,8,4,10,1
5,0,81,71,1,4,2,10,10,3,0
1,2,96,71,8,6,0,6,2,6,1
7,2,68,83,7,7,2,8,3,8,1
6,3,45,78,9,4,1,3,6,8,1
0,3,89,92,3,5,1,3,1,4,1
3,0,96,91,8,8,3,9,2,4,0
5,1,43,62,2,7,0,6,4,9,1
5,3,50,56,9,8,4,8,1,10,1
5,3,84,59,1,8,3,4,6,2,1
2,1,79,77,10,4,5,5,4,9,1
1,1,49,53,7,5,3,9,2,8,0
3,3,94,81,10,6,1,7,10,3,1
3,1,67,71,1,4,4,5,4,2,0
5,0,50,69,6,5,0,7,8,2,0
3,2,74,97,1,6,0,9,6,1,1
1,2,54,69,4,6,1,3,1,10,1
1,3,47,55,7,5,5,3,5,9,0
4,3,59,58,2,6,2,4,6,1,1
6,0,89,77,3,7,1,10,4,2,0
6,1,98,62,4,7,4,7,4,7,1
4,3,60,80,6,4,2,5,3,5,1
0,2,40,88,9,6,4,5,10,1,0
6,0,68,99,4,6,0,4,10,4,1
1,0,63,63,6,5,2,8,6,6,0
1,1,69,71,7,7,4,3,9,8,1
6,3,79,86,4,8,0,2,7,2,1
1,3,74,94,6,4,4,4,9,10,1
4,0,72,73,3,7,2,8,6,3,0
5,2,59,57,5,5,0,4,2,7,1
5,3,96,64,10,4,4,8,6,1,1
3,2,55,100,4,8,3,5,7,7,1
7,0,48,90,7,4,2,9,2,1,0
7,3,70,55,6,7,2,2,1,8,1
5,2,56,72,7,8,2,8,6,6,1
2,0,98,74,6,5,5,7,8,10,0
4,2,70,80,2,4,0,2,6,7,1
1,3,87,95,7,7,2,5,8,2,1
6,1,62,78,8,5,4,6,6,6,1
5,2,45,72,7,8,3,9,6,5,1
4,1,69,59,4,4,4,8,8,3,0
5,3,94,58,4,6,4,7,3,9,1
0,1,46,98,5,7,2,1,3,5,0
1,0,95,62,9,7,3,10,6,8,0
0,1,87,81,5,6,3,3,4,4,0
1,2,79,98,2,5,3,1,7,6,1
4,2,81,100,5,7,3,10,7,4,1
3,1,85,94,3,5,1,6,9,4,1
5,0,50,90,10,8,3,3,2,9,1
5,3,73,50,8,6,2,2,2,5,1
2,1,51,50,10,5,5,10,6,1,0
6,2,99,86,10,8,3,2,9,7,1
0,2,99,89,2,4,4,8,7,3,0
5,1,91,67,4,7,1,1,6,3,1
4,1,91,85,5,6,4,9,5,6,1
3,1,84,80,4,4,2,7,8,3,0
6,3,86,50,5,4,2,1,2,1,1
4,2,66,96,10,4,5,5,3,6,1
