age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30,"technician","single","secondary",1,23,0,1,"unknown",9,"may",137,1,-1,0,"unknown",1
23,"student","single","secondary",1,318,0,1,"unknown",9,"may",545,2,-1,0,"unknown",1
33,"technician","divorced","secondary",0,-305,1,0,"unknown",9,"may",109,1,-1,0,"unknown",1
43,"admin.","married","secondary",1,616,0,1,"unknown",9,"may",168,2,-1,0,"unknown",1
50,"blue-collar","married","primary",1,2590,0,1,"unknown",9,"may",257,6,-1,0,"unknown",1
31,"technician","married","secondary",1,1868,0,1,"unknown",9,"may",213,2,-1,0,"unknown",1
32,"blue-collar","single","secondary",1,-578,1,1,"unknown",9,"may",115,1,-1,0,"unknown",1
32,"admin.","single","secondary",1,-227,0,0,"unknown",9,"may",646,1,-1,0,"unknown",1
37,"technician","divorced","secondary",1,1981,0,1,"unknown",9,"may",106,1,-1,0,"unknown",1
60,"management","divorced","unknown",1,404,0,1,"unknown",9,"may",95,2,-1,0,"unknown",1
47,"blue-collar","divorced","secondary",1,65,0,1,"unknown",9,"may",205,1,-1,0,"unknown",1
32,"blue-collar","married","secondary",0,-1,0,1,"unknown",9,"may",653,1,-1,0,"unknown",0
34,"services","married","secondary",1,-68,0,1,"unknown",9,"may",122,1,-1,0,"unknown",1
36,"blue-collar","divorced","unknown",1,0,0,1,"unknown",9,"may",377,1,-1,0,"unknown",1
28,"services","single","secondary",1,229,0,1,"unknown",9,"may",322,1,-1,0,"unknown",1
31,"services","divorced","secondary",1,1656,0,1,"unknown",9,"may",208,3,-1,0,"unknown",1
43,"housemaid","married","primary",1,1342,0,0,"unknown",9,"may",46,2,-1,0,"unknown",1
32,"unemployed","single","secondary",1,331,0,1,"unknown",9,"may",211,2,-1,0,"unknown",1
31,"services","married","secondary",1,238,0,0,"unknown",9,"may",156,2,-1,0,"unknown",1
56,"admin.","married","primary",1,202,0,1,"unknown",9,"may",178,2,-1,0,"unknown",1
34,"management","single","tertiary",1,318,0,1,"unknown",9,"may",133,2,-1,0,"unknown",1
46,"technician","single","secondary",0,-1124,0,0,"unknown",9,"may",206,2,-1,0,"unknown",1
27,"admin.","single","secondary",1,662,0,1,"unknown",9,"may",544,1,-1,0,"unknown",1
33,"blue-collar","married","secondary",1,1790,0,0,"unknown",9,"may",143,1,-1,0,"unknown",1
35,"blue-collar","married","primary",1,198,0,1,"unknown",9,"may",471,2,-1,0,"unknown",1
29,"management","single","tertiary",1,726,0,1,"unknown",9,"may",200,3,-1,0,"unknown",1
39,"management","married","tertiary",1,183,0,1,"unknown",9,"may",324,2,-1,0,"unknown",1
48,"blue-collar","married","secondary",1,149,0,1,"unknown",9,"may",71,1,-1,0,"unknown",1
58,"blue-collar","married","primary",1,-91,0,1,"unknown",9,"may",164,5,-1,0,"unknown",1
36,"blue-collar","married","secondary",1,-9,0,1,"unknown",9,"may",137,3,-1,0,"unknown",1
33,"blue-collar","married","primary",1,134,0,1,"unknown",9,"may",91,2,-1,0,"unknown",1
32,"management","married","tertiary",1,0,1,1,"unknown",9,"may",280,1,-1,0,"unknown",1
32,"entrepreneur","single","tertiary",1,6259,0,1,"unknown",9,"may",230,2,-1,0,"unknown",1
31,"admin.","married","secondary",1,27,1,0,"unknown",9,"may",63,1,-1,0,"unknown",1
30,"blue-collar","single","primary",1,383,0,1,"unknown",9,"may",135,1,-1,0,"unknown",1
30,"management","single","tertiary",1,1108,0,0,"unknown",9,"may",261,1,-1,0,"unknown",1
40,"blue-collar","married","primary",1,117,0,1,"unknown",9,"may",215,2,-1,0,"unknown",1
35,"blue-collar","married","primary",1,108,0,1,"unknown",9,"may",200,4,-1,0,"unknown",1
42,"blue-collar","married","primary",1,479,0,1,"unknown",9,"may",391,2,-1,0,"unknown",1
60,"technician","married","primary",1,65,0,1,"unknown",9,"may",1028,2,-1,0,"unknown",0
28,"services","single","secondary",1,234,1,1,"unknown",9,"may",107,3,-1,0,"unknown",1
29,"admin.","single","secondary",1,-53,0,1,"unknown",9,"may",108,2,-1,0,"unknown",1
33,"unemployed","married","secondary",1,-131,0,0,"unknown",9,"may",145,2,-1,0,"unknown",1
23,"services","single","secondary",1,-39,0,0,"unknown",9,"may",142,2,-1,0,"unknown",1
34,"blue-collar","married","primary",1,139,0,1,"unknown",9,"may",106,1,-1,0,"unknown",1
29,"services","single","secondary",1,262,0,1,"unknown",9,"may",134,1,-1,0,"unknown",1
32,"blue-collar","single","secondary",1,160,0,1,"unknown",9,"may",190,1,-1,0,"unknown",1
55,"services","married","secondary",1,186,0,0,"unknown",9,"may",241,1,-1,0,"unknown",1
39,"retired","single","primary",1,-79,1,1,"unknown",9,"may",180,1,-1,0,"unknown",1
37,"admin.","single","secondary",1,1113,0,1,"unknown",9,"may",237,1,-1,0,"unknown",1
26,"blue-collar","single","secondary",1,82,0,1,"unknown",9,"may",654,1,-1,0,"unknown",0
35,"management","divorced","tertiary",1,321,0,1,"unknown",9,"may",189,1,-1,0,"unknown",1
26,"management","single","tertiary",1,1326,0,1,"unknown",9,"may",70,1,-1,0,"unknown",1
34,"technician","single","tertiary",1,2257,0,1,"unknown",9,"may",62,1,-1,0,"unknown",1
55,"blue-collar","married","primary",1,1373,1,1,"unknown",9,"may",1087,2,-1,0,"unknown",1
39,"services","married","secondary",1,304,0,0,"unknown",9,"may",323,1,-1,0,"unknown",1
27,"student","married","tertiary",1,659,0,1,"unknown",9,"may",111,2,-1,0,"unknown",1
30,"entrepreneur","single","secondary",1,491,0,1,"unknown",9,"may",197,4,-1,0,"unknown",1
28,"management","single","unknown",0,101,0,1,"unknown",9,"may",224,3,-1,0,"unknown",1
33,"blue-collar","single","secondary",1,33,0,1,"unknown",9,"may",557,1,-1,0,"unknown",1
43,"management","married","tertiary",1,291,0,1,"unknown",9,"may",150,2,-1,0,"unknown",1
50,"services","married","tertiary",1,218,0,1,"unknown",9,"may",388,2,-1,0,"unknown",1
26,"blue-collar","single","primary",1,102,0,1,"unknown",9,"may",89,1,-1,0,"unknown",1
33,"blue-collar","married","secondary",1,88,0,1,"unknown",9,"may",57,2,-1,0,"unknown",1
47,"blue-collar","married","primary",1,94,0,1,"unknown",9,"may",209,3,-1,0,"unknown",1
33,"management","single","secondary",1,-665,0,0,"unknown",9,"may",188,1,-1,0,"unknown",1
34,"blue-collar","married","secondary",0,-331,0,0,"unknown",9,"may",342,1,-1,0,"unknown",1
33,"blue-collar","single","secondary",1,550,0,1,"unknown",9,"may",84,1,-1,0,"unknown",1
23,"student","single","secondary",1,151,0,1,"unknown",9,"may",97,1,-1,0,"unknown",1
29,"self-employed","single","tertiary",1,5406,1,1,"unknown",9,"may",530,2,-1,0,"unknown",1
33,"blue-collar","married","secondary",1,269,0,1,"unknown",9,"may",365,1,-1,0,"unknown",1
41,"management","married","unknown",1,2457,0,1,"unknown",9,"may",285,1,-1,0,"unknown",1
27,"blue-collar","single","secondary",1,45,0,1,"unknown",9,"may",352,1,-1,0,"unknown",1
34,"blue-collar","single","secondary",1,610,0,1,"unknown",9,"may",316,3,-1,0,"unknown",1
53,"management","married","secondary",1,-133,0,1,"unknown",9,"may",126,2,-1,0,"unknown",1
34,"management","single","secondary",1,66,0,1,"unknown",9,"may",76,2,-1,0,"unknown",1
40,"blue-collar","married","secondary",1,10,0,1,"unknown",9,"may",1692,2,-1,0,"unknown",0
27,"blue-collar","married","tertiary",1,350,1,1,"unknown",9,"may",24,1,-1,0,"unknown",1
33,"services","married","tertiary",1,546,0,0,"unknown",9,"may",253,1,-1,0,"unknown",1
40,"technician","single","secondary",1,360,0,1,"unknown",9,"may",73,1,-1,0,"unknown",1
21,"student","single","secondary",1,6,1,1,"unknown",9,"may",622,1,-1,0,"unknown",1
31,"blue-collar","married","secondary",1,0,0,1,"unknown",9,"may",133,1,-1,0,"unknown",1
51,"blue-collar","married","secondary",1,22,0,0,"unknown",9,"may",178,1,-1,0,"unknown",1
26,"technician","single","secondary",1,57,0,1,"unknown",9,"may",404,2,-1,0,"unknown",1
26,"management","married","primary",1,1349,0,1,"unknown",9,"may",275,1,-1,0,"unknown",1
32,"admin.","single","secondary",1,708,1,1,"unknown",9,"may",109,1,-1,0,"unknown",1
31,"blue-collar","married","secondary",1,1329,0,0,"unknown",9,"may",134,1,-1,0,"unknown",1
27,"unemployed","married","primary",1,7459,0,1,"unknown",9,"may",407,2,-1,0,"unknown",1
58,"retired","divorced","primary",1,47,0,1,"unknown",9,"may",225,1,-1,0,"unknown",1
39,"services","married","unknown",1,-516,0,1,"unknown",9,"may",86,2,-1,0,"unknown",1
30,"services","married","secondary",1,0,0,1,"unknown",9,"may",20,1,-1,0,"unknown",1
29,"technician","single","tertiary",1,433,0,1,"unknown",9,"may",247,1,-1,0,"unknown",1
38,"technician","married","secondary",0,9,0,1,"unknown",9,"may",129,3,-1,0,"unknown",1
29,"management","married","tertiary",1,-6,0,1,"unknown",9,"may",324,1,-1,0,"unknown",1
28,"blue-collar","single","secondary",1,-197,0,1,"unknown",9,"may",2016,2,-1,0,"unknown",0
41,"blue-collar","single","secondary",1,184,0,1,"unknown",9,"may",1054,2,-1,0,"unknown",1
43,"blue-collar","married","primary",1,336,0,1,"unknown",9,"may",256,5,-1,0,"unknown",1
43,"blue-collar","single","primary",1,36,0,1,"unknown",9,"may",163,2,-1,0,"unknown",1
37,"technician","married","secondary",1,277,0,1,"unknown",9,"may",251,2,-1,0,"unknown",1
46,"blue-collar","divorced","primary",1,452,0,1,"unknown",9,"may",113,4,-1,0,"unknown",1
53,"blue-collar","married","secondary",1,-135,0,1,"unknown",9,"may",193,2,-1,0,"unknown",1
28,"blue-collar","single","secondary",1,7,0,0,"unknown",9,"may",125,3,-1,0,"unknown",1
41,"admin.","married","secondary",1,442,0,0,"unknown",9,"may",344,2,-1,0,"unknown",1
36,"blue-collar","married","secondary",1,590,0,1,"unknown",9,"may",282,2,-1,0,"unknown",1
37,"technician","married","tertiary",1,447,0,1,"unknown",9,"may",1170,1,-1,0,"unknown",1
38,"blue-collar","married","secondary",1,49,0,1,"unknown",9,"may",408,2,-1,0,"unknown",1
32,"technician","married","secondary",1,1118,0,0,"unknown",9,"may",128,2,-1,0,"unknown",1
33,"blue-collar","divorced","primary",1,390,0,1,"unknown",9,"may",665,2,-1,0,"unknown",0
28,"technician","single","secondary",1,-125,0,1,"unknown",9,"may",67,3,-1,0,"unknown",1
52,"blue-collar","divorced","primary",1,-97,0,0,"unknown",9,"may",167,4,-1,0,"unknown",1
30,"blue-collar","single","secondary",1,18,1,1,"unknown",9,"may",395,1,-1,0,"unknown",1
37,"blue-collar","married","secondary",1,131,0,1,"unknown",9,"may",137,2,-1,0,"unknown",1
27,"technician","single","secondary",1,527,0,1,"unknown",9,"may",118,1,-1,0,"unknown",1
31,"services","married","secondary",1,1129,0,1,"unknown",9,"may",231,2,-1,0,"unknown",1
47,"management","divorced","tertiary",1,266,0,1,"unknown",9,"may",128,1,-1,0,"unknown",1
33,"blue-collar","single","secondary",1,687,0,1,"unknown",9,"may",174,1,-1,0,"unknown",1
46,"blue-collar","married","primary",1,1726,0,0,"unknown",9,"may",195,1,-1,0,"unknown",1
38,"blue-collar","married","secondary",1,-388,0,1,"unknown",9,"may",412,1,-1,0,"unknown",1
